task_id,client_folder_name,task_name,status,trainer_user_id,actual_video_duration,final_duration_secs,task_overlap_count,overlap_severity,segment_a_array_index,segment_a_phase_index,segment_a_start,segment_a_end,segment_a_start_sec,segment_a_end_sec,segment_b_array_index,segment_b_phase_index,segment_b_start,segment_b_end,segment_b_start_sec,segment_b_end_sec,overlap_start_sec,overlap_end_sec,overlap_seconds,segment_a_caption,segment_b_caption
019e09ed-360a-713f-a2c2-c74453213639,f76e4c67-4c7d-4670-88f3-f785f187bdec,organize backpack items,SUBMITTED,5226,64.667,64.667,3,critical,4,4,00:34.333,00:50.333,34.333,50.333,5,5,00:42.555,00:54.333,42.555,54.333,42.555,50.333,7.778,"Both hands move to the right, reach out, and grasp the edges of the flat black chart, pinching the edge to roll it from left to right into a cylinder. Both hands drag it to the left at the center of the table, roll it again to the right, then drag it back to the left to complete the rolling process.","Both hands grip the flat black mat and roll it completely into a tight cylinder, and the right hand pushes the rolled mat inside the blue and orange backpack and releases it while the left hand holds the backpack open."
019e09ed-3609-73f6-b025-e62f04907a49,e0a4c8ce-fb8b-4d3b-b859-f60ad9d45261,organize data cable bundle,SUBMITTED,5232,107.834,107.834,3,critical,7,7,00:48.333,01:20.750,48.333,80.750,8,8,01:00.000,01:07.666,60.000,67.666,60.000,67.666,7.666,"The left hand picks up a black cable. The right hand repeatedly loops the black data cable around the fingers of the left hand, which holds the growing coil steady.","Both hands grasp and lift the grey data cable from the white table, and the right hand begins wrapping the cable around the left hand's fingers while the left hand holds the starting end steady."
019e09ed-3607-713b-9492-6e55169e6c62,c42c1c18-f836-41c6-ae58-6f2655cebb40,fold and store pajamas,SUBMITTED,5185,93.72,93.72,3,critical,2,2,00:14.800,00:34.000,14.800,34.000,4,4,00:20.666,00:28.000,20.666,28.000,20.666,28.000,7.334,"Both hands move to the right over the light blue pajama shirt on the bed. While the left hand presses the left side of the pajamas, the righ thand fasten the buttons from top to bottom, then both hands smooth it at the bottom.","Both hands grasp the bottom hem of the patterned pajama shirt, fold it upwards twice, and lift the bundled fabric from the bed."
019e173a-9c1f-766c-9155-356eda234284,a0b254ed-9ec9-44d2-9766-9495ae99516b,nest food containers in high cabinet,SUBMITTED,5233,63.433,63.433,3,critical,5,5,00:37.333,00:48.000,37.333,48.000,6,6,00:39.750,00:47.083,39.750,47.083,39.750,47.083,7.333,"Both hands grasp and lift the sealed large, clear white, plastic container off the white container and move toward the left toward a white high cabinet above a black cooker; the hands reach upward and place the large, clear, white container in the lower compartment of the shelf, then both hands withdraw. ","The right hand pulls the clear plastic container lid off the final clear plastic container base and places the clear plastic container lid onto the stack of clear plastic lids, the left hand places the clear plastic container base into the nested stack of clear plastic bases, and both hands grasp and lift the stacks from the counter."
019e09ed-3607-74d1-86fa-8b1b87e36d9e,b7ae0ca4-e616-43f7-8a9a-cc4bbf75deb6,sweep floor debris,SUBMITTED,5185,99.433,99.433,3,critical,8,8,01:04.500,01:13.500,64.500,73.500,9,9,01:06.333,01:14.083,66.333,74.083,66.333,73.500,7.167,"Turn right toward the small beige trash bin, and use both hands to reach down and lift the small beige bin, then carry it and place it over the small black bin.",The right hand places the flat beige lid back onto the small beige trash bin and presses it firmly into place while the left hand holds the attached grey broom and dustpan.
019e09ed-3609-73f6-b025-e62f04907a49,e0a4c8ce-fb8b-4d3b-b859-f60ad9d45261,organize data cable bundle,SUBMITTED,5232,107.834,107.834,3,critical,10,10,01:20.750,01:41.083,80.750,101.083,11,11,01:25.333,01:32.222,85.333,92.222,85.333,92.222,6.889,The right hand pulls the attached black velcro strap into the center of the table and continues to loop the black coil. The right hand picks up the Velcro and both hands wrap it securely around the coiled black data cable.,"Both hands reach out and pick up the thick black data cable from the white table, and the right hand pulls sections of the cable to form loops held by the left hand."
019e09ed-3607-7763-b2c9-8e333040a4d1,b71c3c21-768a-4177-a018-e01f40e91f8b,fold and stack napkins,SUBMITTED,5255,160.08,160.08,3,critical,5,5,00:43.260,00:53.400,43.260,53.400,6,6,00:46.613,00:54.000,46.613,54.000,46.613,53.400,6.787,"Both hands grasp the bottom edge of the pink napkin, fold it up to the center, and then grasp the top edge and fold it downwards, pressing the folded edges flat against the table.","Both hands grasp the left and right side edges of the pink napkin and fold them inwards towards the center, fold the right side over to the left, and pat the folded napkin flat on the table."
019e09ed-35fe-7037-aa7f-d418c1d53631,199540b1-edf3-46e0-8bcb-0d58559626f0,organize the extension cord,SUBMITTED,5077,105.12,105.12,3,critical,12,12,01:19.667,01:32.100,79.667,92.100,13,13,01:25.667,01:35.394,85.667,95.394,85.667,92.100,6.433,"The right hand secures the looped white extension cord using a small black object, wrapping it around the looped cord. The right hand then holds the secured extension cord and places it into a clear plastic container. The left hand reaches for the container lid on the table, picks it up, and places it onto the container. Both hands then move the container across the table, and finally make a thumbs-up gesture hovering above the table.
","The left hand drops the tied white extension cord into the clear plastic box, and both hands place the clear plastic lid and press it down onto the box to close it."
019e09ed-35fe-7037-aa7f-d418c1d53631,199540b1-edf3-46e0-8bcb-0d58559626f0,organize the extension cord,SUBMITTED,5077,105.12,105.12,3,critical,12,12,01:19.667,01:32.100,79.667,92.100,14,14,01:25.667,01:32.100,85.667,92.100,85.667,92.100,6.433,"The right hand secures the looped white extension cord using a small black object, wrapping it around the looped cord. The right hand then holds the secured extension cord and places it into a clear plastic container. The left hand reaches for the container lid on the table, picks it up, and places it onto the container. Both hands then move the container across the table, and finally make a thumbs-up gesture hovering above the table.
",Both hands pull back from the clear plastic box and hang idle in the air above the white table.
019e09ed-35fe-7037-aa7f-d418c1d53631,199540b1-edf3-46e0-8bcb-0d58559626f0,organize the extension cord,SUBMITTED,5077,105.12,105.12,3,critical,13,13,01:25.667,01:35.394,85.667,95.394,14,14,01:25.667,01:32.100,85.667,92.100,85.667,92.100,6.433,"The left hand drops the tied white extension cord into the clear plastic box, and both hands place the clear plastic lid and press it down onto the box to close it.",Both hands pull back from the clear plastic box and hang idle in the air above the white table.
019e1288-2ff1-79b6-a55d-aa55a539dc8c,e79d76f2-5af9-443a-b4eb-4debb7ad0383,rinse and drain glass cups,SUBMITTED,5291,102.9,102.9,3,critical,12,12,01:11.778,01:23.000,71.778,83.000,13,13,01:16.667,01:23.000,76.667,83.000,76.667,83.000,6.333,The left hand holds the clear glass cup under the running water while the right hand scrubs the outer surface of the small clear glass cup with the pink cloth.,"The left hand reaches out and grasps the pink cloth from the right hand, and both hands hold the pink cloth under the running water to twist and wring it."
019e1288-2fcd-7b13-a70d-4613d2b463e3,10af9429-90c6-4eca-bf8a-b790d8fda1e0,wash a cup,SUBMITTED,5233,68.68,68.68,3,critical,6,6,00:28.160,00:43.350,28.160,43.350,7,7,00:36.179,00:42.333,36.179,42.333,36.179,42.333,6.154,"The right hand reaches toward the left and grasps a black cup from the white counter at the top left of the sink, then moves toward the right over the sink basin and places the black cup under the running water as the left hand inserts the sponge into the black cup, scrubbing the inside of the cup; the right hand tilts the black cup to pour out its contents, then the left hand inserts the sponge into the black cup, scrubbing the inside and then the body of the cup while the right hand holds the black cup under the running water; the left hand scrubs the inside of the black cup; then the right hand tilts the black cup to pour out its content and the right hand places the black cup vertically under the running water. ",The left hand scrubs the inside of the clear glass cup with the yellow round sponge while the right hand holds the cup under the running water.
019e173a-9c1f-766c-9155-356eda234284,a0b254ed-9ec9-44d2-9766-9495ae99516b,nest food containers in high cabinet,SUBMITTED,5233,63.433,63.433,3,critical,8,8,00:55.667,01:03.333,55.667,63.333,9,9,00:57.306,01:03.433,57.306,63.433,57.306,63.333,6.027,"Both hands move toward the left as the right hand rests slightly on the inside of the left cabinet door, while the left hand rests on the outer part of the left cabinet door; then both hands push to close the left cabinet door, and both hands withdraw slightly toward the right. ","Both hands pull the left and right cabinet doors open again, push the cabinet doors toward a closed position, and press flat against the cabinet doors to push the cabinet doors fully closed."
019e1283-171d-75ff-8103-e07bd0074d9a,0055b389-4ad5-4c62-9f43-5e9d2a77bc9c,tidy the living room,SUBMITTED,5233,74.96,74.96,3,critical,2,2,00:08.320,00:31.360,8.320,31.360,3,3,00:21.440,00:27.360,21.440,27.360,21.440,27.360,5.920,"Both hands move toward the left as the left hand picks up a white cord, then the right hand pulls up the cable with the left hand as both hands wrap the white cable into loops; the left hand holds one end of the cable steady as the right hand continues to turn the white cable, then both hands reach down and place the white cable into the white plastic storage container, then both hands lifts off the cable slightly. ",The right hand loops the white earphone cable into a tight bundle while the left hand holds the plug end.
019e09ed-3606-78e0-b8d4-fadf3c4ceeac,ab1b7371-0995-45a3-8bb5-e3f674445e01,wipe stains from kitchen counter,SUBMITTED,5159,83.0,83,3,critical,8,8,00:50.333,00:59.133,50.333,59.133,9,9,00:53.334,01:03.933,53.334,63.933,53.334,59.133,5.799,The right hand scrubs the stainless steel kitchen counter beside the kitchen sink with the brown cloth while the left hand rests idle on the counter.,The right hand scrubs the stainless steel kitchen counter with the brown cloth while the left hand rests idle.
019e173a-9c1f-766c-9155-356eda234284,a0b254ed-9ec9-44d2-9766-9495ae99516b,nest food containers in high cabinet,SUBMITTED,5233,63.433,63.433,3,critical,1,1,00:04.000,00:16.333,4.000,16.333,2,2,00:08.750,00:14.194,8.750,14.194,8.750,14.194,5.444,"Both hands pick up a small, clear white-and-red plastic lid from the white counter to cover the small, clear white plastic container. Both hands turn the lid to seal the container tightly. ","Both hands grasp a sealed clear plastic container from the counter, the right hand pulls the clear plastic container lid off the clear plastic container base and places the clear plastic container lid onto the stack of container lids, and the left hand places the clear plastic container base into the stack of container bases."
019e1288-2ff2-7212-9c71-b10c4dcfed09,f3299923-5fe6-46eb-b79d-358fe0638d1d,align and place keys,SUBMITTED,5188,62.9,62.9,3,critical,1,1,00:13.667,00:26.354,13.667,26.354,2,2,00:21.000,00:30.000,21.000,30.000,21.000,26.354,5.354,"The left hand holds the side of the brown case, steadying it, while the right hand pushes the top to open it, and both hands release the case. The left hand reaches to the left, picks up a purple marker, moves to the right and places it inside the open case and withdraws, while the right hand reaches to the left, picks up a white pen, moves to the right and places it inside the open case and withdraws.","Both hands reach toward the shelf, grasp multiple pens, and drop them inside the open brown case."
019e09ed-360a-75e1-b489-c74642b1025c,f3e3899c-000b-4665-a5fa-a2d2dc717f26,unplug charger,SUBMITTED,5185,66.033,66.033,3,critical,3,3,00:18.550,00:36.100,18.550,36.100,5,5,00:29.667,00:34.834,29.667,34.834,29.667,34.834,5.167,"Lower both hands, and then the right hand grasps and unplugs a white charger from the white power strip, and the left hand grasps the charger body, while the right hand wraps the attached white cable around the charger body, while the left hand holds the charger.",
019e173a-9c1f-7edc-8913-bee74b7de986,a8cdcb7c-7109-4fff-81ff-1102b1549c29,rinse and drain tableware,SUBMITTED,5234,62.667,62.667,3,critical,5,5,00:41.556,00:52.667,41.556,52.667,6,6,00:43.667,00:48.833,43.667,48.833,43.667,48.833,5.166,"The left hand holds the white plate under the running water while the right hand scrubs its surface with the grey rag, drops the rag, and grasps the plate to take it away.",The left hand picks up a white plate from the counter and brings it under the running water while the right hand grasps the grey rag and scrubs the plate.
019e0de6-814c-7eec-bad8-b5a3b368ffd5,8751bec3-9f57-466c-925f-ed3da58f40cb,stack small hand towels,SUBMITTED,5255,97.8,97.8,3,critical,14,14,01:25.933,01:42.417,85.933,102.417,15,15,01:27.840,01:33.000,87.840,93.000,87.840,93.000,5.160,"Both hands fold the left half of the folded yellow cloth to the center and then the right side to the center to form a compact square. Then, with both hands, they fold the left half over the right half, and both hands lift the fully folded yellow cloth, carry it to the left, and place it on top of the blue middle cloth in the grey plastic bin before the hands retract to the right.","Both hands reach out and grasp a yellow cloth from the pile on the right, carry it to the center, lay it flat onto the blue mat, and fold the top and bottom edges of the yellow cloth toward the center."
019e1288-2ff1-7c46-a39b-fd154cffb4e8,e8427fb6-37e2-4753-b35a-017dd633f651,align and place spice jars,SUBMITTED,5240,97.133,97.133,3,critical,16,16,01:30.172,01:37.076,90.172,97.076,18,18,01:31.979,01:37.133,91.979,97.133,91.979,97.076,5.097,"Both hands slightly adjust the positions of the jars in the shelf, then slowly moves away.","Both hands place several more pairs of spice jars with red, green, and black lids onto the white shelf and adjust them to align with the others."
019e09ed-360a-75e1-b489-c74642b1025c,f3e3899c-000b-4665-a5fa-a2d2dc717f26,unplug charger,SUBMITTED,5185,66.033,66.033,3,critical,3,3,00:18.550,00:36.100,18.550,36.100,4,4,00:25.666,00:30.750,25.666,30.750,25.666,30.750,5.084,"Lower both hands, and then the right hand grasps and unplugs a white charger from the white power strip, and the left hand grasps the charger body, while the right hand wraps the attached white cable around the charger body, while the left hand holds the charger.",
019e09ed-3607-713b-9492-6e55169e6c62,c42c1c18-f836-41c6-ae58-6f2655cebb40,fold and store pajamas,SUBMITTED,5185,93.72,93.72,3,critical,2,2,00:14.800,00:34.000,14.800,34.000,5,5,00:28.000,00:33.083,28.000,33.083,28.000,33.083,5.083,"Both hands move to the right over the light blue pajama shirt on the bed. While the left hand presses the left side of the pajamas, the righ thand fasten the buttons from top to bottom, then both hands smooth it at the bottom.","Both hands place the folded patterned pajama shirt back onto the bed, lift it, and carry it to the left side of the bed to release it."
019e173a-9c1f-7edc-8913-bee74b7de986,a8cdcb7c-7109-4fff-81ff-1102b1549c29,rinse and drain tableware,SUBMITTED,5234,62.667,62.667,3,critical,7,7,00:48.833,00:57.750,48.833,57.750,8,8,00:52.667,01:02.667,52.667,62.667,52.667,57.750,5.083,"The right hand takes the washed white plate from the left hand and places it onto the drying rack while the left hand brings a white plate from the counter over the sink, and the right hand grasps the grey rag to scrub the plate.","The right hand reaches for the faucet to close the running water and squeezes the grey rag, and with both hands, opens out the grey rag to hang on the wall hook. "
019e1288-2fcd-7b13-a70d-4613d2b463e3,10af9429-90c6-4eca-bf8a-b790d8fda1e0,wash a cup,SUBMITTED,5233,68.68,68.68,3,high,2,2,00:06.080,00:23.680,6.080,23.680,4,4,00:17.280,00:22.240,17.280,22.240,17.280,22.240,4.960,"The right hand lifts the clear glass cup from the sink basin, then the left hand inserts the sponge into the cup, scrubbing the inside, then the right hand tilts the cup to pour out its contents; this is repeated two more times, then the right hand places the cup vertically under the running water. ",The right hand rinses the clear glass cup under running water while the left hand holds the yellow round sponge nearby and stays idle.
019e1288-2fcd-7b13-a70d-4613d2b463e3,10af9429-90c6-4eca-bf8a-b790d8fda1e0,wash a cup,SUBMITTED,5233,68.68,68.68,3,high,2,2,00:06.080,00:23.680,6.080,23.680,3,3,00:12.480,00:17.280,12.480,17.280,12.480,17.280,4.800,"The right hand lifts the clear glass cup from the sink basin, then the left hand inserts the sponge into the cup, scrubbing the inside, then the right hand tilts the cup to pour out its contents; this is repeated two more times, then the right hand places the cup vertically under the running water. ",The left hand scrubs the interior of the clear glass cup with the yellow round sponge while the right hand supports it under the running water.
019e1288-2ff0-7016-9790-ea7c23e71e06,e4ded6d2-b2e3-4ce5-81e4-331dfadb1962,tighten seasoning bottle cap,SUBMITTED,5240,64.667,64.667,3,high,5,5,00:37.083,00:44.916,37.083,44.916,6,6,00:38.916,00:43.417,38.916,43.417,38.916,43.417,4.501,"The left hand holds the small plastic bottle steady while the right hand picks up the small red cap, places it onto the bottle, and twists it to tighten.","The right hand grasps the small clear oil bottle, carries it to the back of the counter, and places it down while the left hand stays idle."
019e1288-2ff0-7016-9790-ea7c23e71e06,e4ded6d2-b2e3-4ce5-81e4-331dfadb1962,tighten seasoning bottle cap,SUBMITTED,5240,64.667,64.667,3,high,8,8,00:50.750,01:04.667,50.750,64.667,10,10,01:00.417,01:04.667,60.417,64.667,60.417,64.667,4.250,The left hand grasps the small clear oil bottle while the right hand pick up a small black cap to cover and twists it to tighten and then to moves it to the back of the counter beside the previous bottle. ,"The right hand grasps the small round jar, moves it backward on the counter, and releases it while the left hand stays idle."
019e0de6-814c-7eec-bad8-b5a3b368ffd5,8751bec3-9f57-466c-925f-ed3da58f40cb,stack small hand towels,SUBMITTED,5255,97.8,97.8,3,high,14,14,01:25.933,01:42.417,85.933,102.417,16,16,01:33.667,01:37.800,93.667,97.800,93.667,97.800,4.133,"Both hands fold the left half of the folded yellow cloth to the center and then the right side to the center to form a compact square. Then, with both hands, they fold the left half over the right half, and both hands lift the fully folded yellow cloth, carry it to the left, and place it on top of the blue middle cloth in the grey plastic bin before the hands retract to the right.","Both hands fold the left and right ends of the yellow cloth inward, fold the right half over the left half to complete the small square, lift the fully folded cloth from the mat, and place it into the white container."
019e1288-2ff1-7c46-a39b-fd154cffb4e8,e8427fb6-37e2-4753-b35a-017dd633f651,align and place spice jars,SUBMITTED,5240,97.133,97.133,3,high,15,15,01:17.268,01:30.172,77.268,90.172,17,17,01:26.076,01:31.979,86.076,91.979,86.076,90.172,4.096,"Moves toward the right side of the counter; The left hand carries a green-lid spice jar and the right hand carries a black-lid spice jar, moves toward the left side of the counter, both hands place them onto the white shelf and align them.",Both hands place multiple pairs of spice jars onto the white shelf and align their positions.
019e1288-2ff1-79b6-a55d-aa55a539dc8c,e79d76f2-5af9-443a-b4eb-4debb7ad0383,rinse and drain glass cups,SUBMITTED,5291,102.9,102.9,3,high,7,7,00:41.750,00:50.750,41.750,50.750,8,8,00:46.667,00:50.750,46.667,50.750,46.667,50.750,4.083,The right hand holds and rotates the clear glass mug under the running water while the left hand scrubs the mug with the pink cloth.,The right hand rinses the clear glass mug under the running water and places it upside down on the green drying mat while the left hand remains idle holding the pink cloth.
019e1283-171d-75ff-8103-e07bd0074d9a,0055b389-4ad5-4c62-9f43-5e9d2a77bc9c,tidy the living room,SUBMITTED,5233,74.96,74.96,3,high,9,9,01:08.800,01:14.880,68.800,74.880,10,10,01:10.830,01:14.960,70.830,74.960,70.830,74.880,4.050,"The right hand reaches and grasps a roll of trash bags, lifts it off the white TV stand as the left hand holds one end of the trash bags, then the left hand grasps the trash bag from the right bag and places it in an opening on the left side of the TV stand while the right hand remains idle, then the right hand reaches for another roll of trash bag, lifts it off the white TV stand and places it inside the left opening of the TV stand while the left hand rest on the white TV stand, then the right hand withdraws and move slightly toward the right, he left hand still resting on the white TV stand. ",The right hand grasps and lifts the small white box from the TV stand and holds it while the left hand stays idle.
019e09ed-3607-713b-9492-6e55169e6c62,c42c1c18-f836-41c6-ae58-6f2655cebb40,fold and store pajamas,SUBMITTED,5185,93.72,93.72,3,high,2,2,00:14.800,00:34.000,14.800,34.000,3,3,00:16.667,00:20.666,16.667,20.666,16.667,20.666,3.999,"Both hands move to the right over the light blue pajama shirt on the bed. While the left hand presses the left side of the pajamas, the righ thand fasten the buttons from top to bottom, then both hands smooth it at the bottom.","The right hand folds the right sleeve of the patterned pajama shirt inwards, and the left hand folds the left sleeve inwards."
019e1288-2ff2-7212-9c71-b10c4dcfed09,f3299923-5fe6-46eb-b79d-358fe0638d1d,align and place keys,SUBMITTED,5188,62.9,62.9,3,high,5,5,00:48.433,00:52.417,48.433,52.417,6,6,00:48.433,01:02.900,48.433,62.900,48.433,52.417,3.984,"The left hand grasps the first set of keys from the shelf, the right hand joins to grasp them, and both hands lift and release the keys into the white tray on the shelf.","Both hands move to the left; the right hand reaches down to the shelf, grasps and lifts a blue keychain from the shelf, places it on the white tray on the left side of the shelf, reaches to the shelf, picks a set of keys from the shelf, places it on the white tray, then reaches to the shelf, picks up a key with a blue and a teal keychain, and places it on the tray beside the set of keys, while the left hand rests on the white tray, steadying it."
019e173a-9c1f-7edc-8913-bee74b7de986,a8cdcb7c-7109-4fff-81ff-1102b1549c29,rinse and drain tableware,SUBMITTED,5234,62.667,62.667,3,high,5,5,00:41.556,00:52.667,41.556,52.667,7,7,00:48.833,00:57.750,48.833,57.750,48.833,52.667,3.834,"The left hand holds the white plate under the running water while the right hand scrubs its surface with the grey rag, drops the rag, and grasps the plate to take it away.","The right hand takes the washed white plate from the left hand and places it onto the drying rack while the left hand brings a white plate from the counter over the sink, and the right hand grasps the grey rag to scrub the plate."
019e1288-2ff1-79b6-a55d-aa55a539dc8c,e79d76f2-5af9-443a-b4eb-4debb7ad0383,rinse and drain glass cups,SUBMITTED,5291,102.9,102.9,3,high,15,15,01:32.222,01:37.111,92.222,97.111,16,16,01:32.222,01:36.000,92.222,96.000,92.222,96.000,3.778,Both hands tightly twist and squeeze the pink cloth,"Both hands wring the pink cloth over the sink, and then places the cloth on the top right side of the sink near the yellow brush.  "
019e1288-2ff2-7212-9c71-b10c4dcfed09,f3299923-5fe6-46eb-b79d-358fe0638d1d,align and place keys,SUBMITTED,5188,62.9,62.9,3,high,2,2,00:21.000,00:30.000,21.000,30.000,3,3,00:26.354,00:34.580,26.354,34.580,26.354,30.000,3.646,"Both hands reach toward the shelf, grasp multiple pens, and drop them inside the open brown case.","Both hands reach to the shelf and pick up a white pen in each hand, move to the right, and drop them into the open brown case. Then both hands reach to the shelf and pick up a white pen in each hand, move to the right, and drop them into the open brown case. Then the right hand holds the top of the brown case."
019e09ed-360a-713f-a2c2-c74453213639,f76e4c67-4c7d-4670-88f3-f785f187bdec,organize backpack items,SUBMITTED,5226,64.667,64.667,3,high,5,5,00:42.555,00:54.333,42.555,54.333,8,8,50.333,53.667,50.333,53.667,50.333,53.667,3.334,"Both hands grip the flat black mat and roll it completely into a tight cylinder, and the right hand pushes the rolled mat inside the blue and orange backpack and releases it while the left hand holds the backpack open.",Both hands pick up the chart next to the backpack. The left hand opens the side of the backpack while the right hand holds the chart steady and positions it for insertion.
019e1288-2fef-71b4-b89c-4049957d2981,d29e8d32-6a6e-45cd-905e-54a0d08b764e,align and place keys,SUBMITTED,5287,73.4,73.4,3,high,5,5,00:35.084,00:38.528,35.084,38.528,6,6,00:35.673,00:44.250,35.673,44.250,35.673,38.528,2.855,Both hands carry the two white pens and place them into the open brown case.,"Both hands move to the right towards the white tray. The right hand picks up a purple marker while the left hand picks up a white pen. Then, they both move to the right towards the brown case. The left hand drops the white pen into the brown case then the right hand drops the purple marker."
019e1283-171d-75ff-8103-e07bd0074d9a,0055b389-4ad5-4c62-9f43-5e9d2a77bc9c,tidy the living room,SUBMITTED,5233,74.96,74.96,3,high,5,5,00:36.480,00:38.750,36.480,38.750,6,6,00:36.480,00:54.720,36.480,54.720,36.480,38.750,2.270,"The right hand grasp a grey cup reaches into the white plastic storage basket, picks up two pens, and drops them into the clear plastic bag held steady by the left hand.","The right hand grasps a grey cup from the white round table, then the hand moves slightly toward the left to place the grey cup inside the white plastic storage container, then both hands move upward to lift a clear water bottle and places it inside the white plastic storage container, using the left hand to make room for the water bottle at the bottom right of the white plastic storage container, then both hands move toward the right as the left hand grasps a plastic food container, lifting it off the white plastic food container while the right hand remain idle; both hands move toward the right, then the right hand reaches down into the white plastic storage container to make room for the white plastic at the top left of the white plastic storage container, then both hands move to hold the container on both sides as they slightly lifts the container off the white table and places it on the left side of the white table, then both hands turn the contain horizontally and both hands lift off the white plastic storage container. "
019e1288-2ff1-7c46-a39b-fd154cffb4e8,e8427fb6-37e2-4753-b35a-017dd633f651,align and place spice jars,SUBMITTED,5240,97.133,97.133,3,high,16,16,01:30.172,01:37.076,90.172,97.076,17,17,01:26.076,01:31.979,86.076,91.979,90.172,91.979,1.807,"Both hands slightly adjust the positions of the jars in the shelf, then slowly moves away.",Both hands place multiple pairs of spice jars onto the white shelf and align their positions.
019e09ed-3606-78e0-b8d4-fadf3c4ceeac,ab1b7371-0995-45a3-8bb5-e3f674445e01,wipe stains from kitchen counter,SUBMITTED,5159,83.0,83,3,high,7,7,00:51.666,00:53.333,51.666,53.333,8,8,00:50.333,00:59.133,50.333,59.133,51.666,53.333,1.667,The body steps to the left towards the kitchen sink while the right hand scrubs the stainless steel kitchen counter with the brown cloth and the left hand rests idle.,The right hand scrubs the stainless steel kitchen counter beside the kitchen sink with the brown cloth while the left hand rests idle on the counter.
019e0de6-814e-7eb5-8e6e-8abc4b0fdf8f,c8e3bbcd-c4d0-4286-b9b9-1c0d1671ea23,zip up pillowcase zipper,SUBMITTED,5234,66.667,66.667,3,high,5,5,00:56.481,01:06.667,56.481,66.667,6,6,00:47.500,00:58.000,47.500,58.000,56.481,58.000,1.519,"The left hand holds the grey pillow steady while the right hand pinches the zipper pull and pulls it to close it. And both hands place the grey pillow back on the bed, and both hands release the pillow.","The right hand continues to pull the zipper of the grey pillow to the right while the left hand holds the fabric steady, with both hands adjusting their grip along the way."
019e09ed-3606-78e0-b8d4-fadf3c4ceeac,ab1b7371-0995-45a3-8bb5-e3f674445e01,wipe stains from kitchen counter,SUBMITTED,5159,83.0,83,3,high,6,6,00:39.001,00:51.665,39.001,51.665,8,8,00:50.333,00:59.133,50.333,59.133,50.333,51.665,1.332,"The right hand scrubs the stainless steel kitchen counter with the brown cloth while the left hand rests idle just above the surface, and the person steps toward the counter.",The right hand scrubs the stainless steel kitchen counter beside the kitchen sink with the brown cloth while the left hand rests idle on the counter.
019e09b1-5149-79af-8811-24946a51a746,beaee847-675c-4680-be81-cedccb9dc52a,close the wardrobe door,SUBMITTED,5188,61.634,61.634,3,high,3,3,00:18.566,00:25.921,18.566,25.921,4,4,00:24.675,00:27.083,24.675,27.083,24.675,25.921,1.246,"Both hands reach toward the right side of the wardrobe shelf, grasp a red plush toy, lift it, push it further into the shelf next to the other toys, and release it in an upright position.",Both hands position the red plush toy against the back wall of the wardrobe shelf next to the other toys and release it.
019e09b1-5149-79af-8811-24946a51a746,beaee847-675c-4680-be81-cedccb9dc52a,close the wardrobe door,SUBMITTED,5188,61.634,61.634,3,high,4,4,00:24.675,00:27.083,24.675,27.083,5,5,00:25.921,00:35.310,25.921,35.310,25.921,27.083,1.162,Both hands position the red plush toy against the back wall of the wardrobe shelf next to the other toys and release it.,"Both hands move to the left, the left hand reaches for and grasps a group of plastic hangers from the left side of the wardrobe shelf and lifts them up, and the right hand grasps one of the hangers."
019e09ed-360a-75e1-b489-c74642b1025c,f3e3899c-000b-4665-a5fa-a2d2dc717f26,unplug charger,SUBMITTED,5185,66.033,66.033,3,high,4,4,00:25.666,00:30.750,25.666,30.750,5,5,00:29.667,00:34.834,29.667,34.834,29.667,30.750,1.083,,
019e0de6-814c-7eec-bad8-b5a3b368ffd5,8751bec3-9f57-466c-925f-ed3da58f40cb,stack small hand towels,SUBMITTED,5255,97.8,97.8,3,medium,12,12,01:15.080,01:18.720,75.080,78.720,17,17,75.05,75.88,75.050,75.880,75.080,75.880,0.800,"Both hands grasp a yellow cloth from the pile on the right, pull it to the center, and lay it flat onto the blue mat.",
019e09b1-5149-79af-8811-24946a51a746,beaee847-675c-4680-be81-cedccb9dc52a,close the wardrobe door,SUBMITTED,5188,61.634,61.634,3,medium,8,8,00:50.181,00:56.083,50.181,56.083,9,9,00:55.333,01:01.634,55.333,61.634,55.333,56.083,0.750,"Both hands withdraw from the wardrobe, move to the right, and grasp the wardrobe door. Then both hands push the door to the left to close it and withdraw.","The right hand grasps the edge of the left sliding wardrobe door and pulls it to the right, and grasps the right sliding wardrobe door and pushes it to the left to close it firmly while the left hand remains idle."
019e09ed-3607-7763-b2c9-8e333040a4d1,b71c3c21-768a-4177-a018-e01f40e91f8b,fold and stack napkins,SUBMITTED,5255,160.08,160.08,3,medium,7,7,00:57.280,01:04.750,57.280,64.750,8,8,01:04.000,01:10.240,64.000,70.240,64.000,64.750,0.750,"The right hand lifts the folded green napkin and places it nearby on the table while the left hand stays idle, and both hands reach for the pile to unfold and lift a pink cloth napkin.","Both hands hold the pink napkin, lay it flat on the table, and smooth the fabric flat."
